,Date,ID,Symbol,market_cap,simp_move_avg_market_cap,simp_move_std_market_cap
29,2021-09-30,bitcoin,btc,782626384092.2843,806151316746.2606,24633692720.74587
29,2021-09-30,bitcoin_cash,bch,0.0,0.0,0.0
29,2021-09-30,cardano,ada,65835114804.1442,70718934397.12805,3976633305.1791186
29,2021-09-30,ethereum,eth,335476370747.3378,348591252034.0513,13906521228.857216
29,2021-09-30,litecoin,ltc,9681357897.310526,10046876500.178843,515562561.80257976
29,2021-09-30,ripple,xrp,43276000832.10583,44040356996.94481,1473310275.1883965
29,2021-09-30,solana,sol,40196990252.30242,40989237574.13331,1790138753.7956324
30,2021-10-01,bitcoin,btc,827840965059.6127,803469208972.7947,20098216933.581474
30,2021-10-01,bitcoin_cash,bch,0.0,0.0,0.0
30,2021-10-01,cardano,ada,67871265795.13519,69773025672.32231,3707805574.049668
30,2021-10-01,ethereum,eth,355017980604.5097,346210727378.6419,10237316763.951174
30,2021-10-01,litecoin,ltc,10228958668.177526,9940658412.994463,339670149.2957866
30,2021-10-01,ripple,xrp,44546255848.78191,43736833864.27128,975966067.1604245
30,2021-10-01,solana,sol,42018890336.78696,40608167268.16634,966297303.0906137
31,2021-10-02,bitcoin,btc,906929641888.8243,817348800840.8153,44233204283.02472
31,2021-10-02,bitcoin_cash,bch,0.0,0.0,0.0
31,2021-10-02,cardano,ada,71980741780.63368,69484197381.1217,3388416569.1063824
31,2021-10-02,ethereum,eth,388950236002.1381,351828279235.94446,19247986193.95238
31,2021-10-02,litecoin,ltc,11077015406.904276,10065851623.944689,548672086.3552536
31,2021-10-02,ripple,xrp,48635128492.83734,44340889158.099655,2109715348.6116138
31,2021-10-02,solana,sol,47883980396.73367,41513303173.67683,2941700254.1952205
32,2021-10-03,bitcoin,btc,900582483713.1118,830534953225.0684,53801995169.96717
32,2021-10-03,bitcoin_cash,bch,0.0,0.0,0.0
32,2021-10-03,cardano,ada,72017933348.18193,69172281726.23792,2954530905.9015417
32,2021-10-03,ethereum,eth,399455864987.66345,359320461926.19305,26061328256.029587
32,2021-10-03,litecoin,ltc,11659851024.782587,10284060600.741407,817450021.1848645
32,2021-10-03,ripple,xrp,48624896672.828384,44968033843.884254,2654985975.490006
32,2021-10-03,solana,sol,50355827427.96756,42910879012.96059,4388522097.690238
33,2021-10-04,bitcoin,btc,910331395887.4816,842676418975.3204,61476985249.343025
33,2021-10-04,bitcoin_cash,bch,0.0,0.0,0.0
33,2021-10-04,cardano,ada,72529381282.70782,69196797563.28183,2985913853.747376
33,2021-10-04,ethereum,eth,403971441903.5559,365647717295.02167,31060419973.74266
33,2021-10-04,litecoin,ltc,11749810607.616468,10502627352.840204,984822020.5873408
33,2021-10-04,ripple,xrp,49365458816.466354,45647295428.0078,3116449270.6754575
33,2021-10-04,solana,sol,51567116629.13389,44512433569.06895,5259977194.594377
34,2021-10-05,bitcoin,btc,927812140868.0522,861665303228.4081,64700616748.3547
34,2021-10-05,bitcoin_cash,bch,0.0,0.0,0.0
34,2021-10-05,cardano,ada,70582726654.44083,69482026792.27116,3013095698.3796406
34,2021-10-05,ethereum,eth,400955543856.1877,373496340107.2086,32193421255.847214
34,2021-10-05,litecoin,ltc,11506766114.666618,10753747954.475454,984719784.6475273
34,2021-10-05,ripple,xrp,48793771729.00825,46466891429.95009,3075710810.334707
34,2021-10-05,solana,sol,50072719494.08351,45875120680.05202,5292980806.641982
35,2021-10-06,bitcoin,btc,973040988102.9114,889880571373.1826,63940428358.91289
35,2021-10-06,bitcoin_cash,bch,0.0,0.0,0.0
35,2021-10-06,cardano,ada,71779849396.20284,70371001865.92093,2543451664.4876223
35,2021-10-06,ethereum,eth,415494260964.53455,385617385580.84674,29205634510.97852
35,2021-10-06,litecoin,ltc,11959486591.453056,11123320901.558722,857111673.6158831
35,2021-10-06,ripple,xrp,50742040289.27556,47711936097.32909,2722464308.170239
35,2021-10-06,solana,sol,49008643389.98899,47300595418.14243,4412816534.369937
36,2021-10-07,bitcoin,btc,1044675252844.3665,927316124052.0516,67303118754.136696
36,2021-10-07,bitcoin_cash,bch,0.0,0.0,0.0
36,2021-10-07,cardano,ada,70967214662.64716,71104158988.56421,1572335890.4252992
36,2021-10-07,ethereum,eth,423560000564.3804,398200761268.99567,22116908239.414406
36,2021-10-07,litecoin,ltc,12309753394.568789,11498805972.595617,676915062.5127856
36,2021-10-07,ripple,xrp,50510105397.084496,48745379606.611755,2047236462.496766
36,2021-10-07,solana,sol,46002942256.33727,48130017133.004555,3246660163.5283804
37,2021-10-08,bitcoin,btc,1015246512238.866,954088345077.659,57731334564.81229
37,2021-10-08,bitcoin_cash,bch,0.0,0.0,0.0
37,2021-10-08,cardano,ada,72987443161.14131,71835041469.42223,835591345.764591
37,2021-10-08,ethereum,eth,423610266229.8694,407999659215.4756,13189057144.11877
37,2021-10-08,litecoin,ltc,12301131244.813486,11794830626.400753,441037320.306432
37,2021-10-08,ripple,xrp,50032615318.54273,49529145245.149025,901052922.2058953
37,2021-10-08,solana,sol,46145608847.85937,48719548348.87203,2137131623.0710456
38,2021-10-09,bitcoin,btc,1016650501581.1074,969762753605.128,57688405110.14505
38,2021-10-09,bitcoin_cash,bch,0.0,0.0,0.0
38,2021-10-09,cardano,ada,71588795681.69351,71779049169.57362,837331060.2235733
38,2021-10-09,ethereum,eth,419918377734.5956,412423679462.9696,10691733648.248446
38,2021-10-09,litecoin,ltc,12090218245.97475,11939573889.125109,314225073.03592676
38,2021-10-09,ripple,xrp,49574670484.36498,49663365529.65297,811180129.2232767
38,2021-10-09,solana,sol,47345863609.85284,48642674522.17478,2181416142.0561056
39,2021-10-10,bitcoin,btc,1038524699061.4408,989468784369.1752,53528363768.19794
39,2021-10-10,bitcoin_cash,bch,0.0,0.0,0.0
39,2021-10-10,cardano,ada,72764350708.77914,71885680221.08751,916597151.6823707
39,2021-10-10,ethereum,eth,421836191767.0316,415620869002.87933,9440657104.24819
39,2021-10-10,litecoin,ltc,12367375432.497158,12040648804.512903,322924317.5465794
39,2021-10-10,ripple,xrp,54500306202.6913,50502709748.20481,1885654868.5475729
39,2021-10-10,solana,sol,47177850270.14671,48188677785.343216,2094416555.9993474
40,2021-10-11,bitcoin,btc,1030788036761.6326,1006676875922.6252,41959186170.19191
40,2021-10-11,bitcoin_cash,bch,0.0,0.0,0.0
40,2021-10-11,cardano,ada,70297930939.29306,71566901600.5997,1035709104.4127307
40,2021-10-11,ethereum,eth,404765054558.1925,415734242239.2559,9280855029.215492
40,2021-10-11,litecoin,ltc,12056112164.150536,12084406169.732056,296628274.3374241
40,2021-10-11,ripple,xrp,53174487201.32791,51046856660.32789,2045586702.4372337
40,2021-10-11,solana,sol,44343249688.30569,47156696793.79634,1925186532.958916
41,2021-10-12,bitcoin,btc,1084736227837.6608,1029094602632.5693,33958736025.418354
41,2021-10-12,bitcoin_cash,bch,0.0,0.0,0.0
41,2021-10-12,cardano,ada,69443286763.17834,71404124473.27649,1277486137.8630016
41,2021-10-12,ethereum,eth,415159189478.8265,417763334471.0615,6707034531.286983
41,2021-10-12,litecoin,ltc,12254760530.977692,12191262514.919353,154571787.23291123
41,2021-10-12,ripple,xrp,52826755743.18047,51622997233.78107,1865236046.6294525
41,2021-10-12,solana,sol,43203031420.33364,46175312783.26064,1941843564.927406
42,2021-10-13,bitcoin,btc,1061829863954.132,1041778727754.1722,24908348452.92011
42,2021-10-13,bitcoin_cash,bch,0.0,0.0,0.0
42,2021-10-13,cardano,ada,67955499506.25527,70857788774.71254,1800661502.1231222
42,2021-10-13,ethereum,eth,412579624206.7684,417346957791.38055,6957183864.822686
42,2021-10-13,litecoin,ltc,11849297493.770144,12175521215.250364,184770173.3840833
42,2021-10-13,ripple,xrp,51575328749.387634,51742038442.36851,1825816006.5576782
42,2021-10-13,solana,sol,45622740431.63671,45691612360.63889,1486850685.663271
43,2021-10-14,bitcoin,btc,1083366079898.5511,1047305988761.913,29523489622.56207
43,2021-10-14,bitcoin_cash,bch,0.0,0.0,0.0
43,2021-10-14,cardano,ada,70197147291.9888,70747779150.33278,1816317216.830153
43,2021-10-14,ethereum,eth,425077639326.6074,417563763328.8416,7202394833.041669
43,2021-10-14,litecoin,ltc,12226025574.253551,12163560098.062473,177186829.77645412
43,2021-10-14,ripple,xrp,52904409166.68246,52084081838.02535,1780267555.7298217
43,2021-10-14,solana,sol,44499473671.88846,45476831134.28906,1541952295.6119418
44,2021-10-15,bitcoin,btc,1082900149762.5826,1056970794122.444,28328706467.622795
44,2021-10-15,bitcoin_cash,bch,0.0,0.0,0.0
44,2021-10-15,cardano,ada,69728970781.44403,70282283096.09032,1543757265.490153
44,2021-10-15,ethereum,eth,447060207235.15424,420913754901.0252,13330227861.49568
44,2021-10-15,litecoin,ltc,12399079366.708729,12177552686.904652,193021584.96098787
44,2021-10-15,ripple,xrp,53092666834.4863,52521232054.58872,1553873764.260547
44,2021-10-15,solana,sol,45052609321.74922,45320688344.84475,1518098471.3809838
45,2021-10-16,bitcoin,btc,1164782155730.3254,1078132459000.9037,44117163966.913765
45,2021-10-16,bitcoin_cash,bch,0.0,0.0,0.0
45,2021-10-16,cardano,ada,71349162035.326,70248049718.03781,1512292466.9717362
45,2021-10-16,ethereum,eth,457796523350.2234,426324918560.4006,19237778963.844
45,2021-10-16,litecoin,ltc,13018317286.77698,12310138264.162111,365091142.5735929
45,2021-10-16,ripple,xrp,53654404126.03082,53104051146.255264,886119748.5519956
45,2021-10-16,solana,sol,48823858407.19429,45531830458.75068,1901163525.2630875
46,2021-10-17,bitcoin,btc,1153847028824.7434,1094607077538.5183,48204382552.08923
46,2021-10-17,bitcoin_cash,bch,0.0,0.0,0.0
46,2021-10-17,cardano,ada,70319790103.4739,69898826774.42278,1044178336.4942704
46,2021-10-17,ethereum,eth,453064999520.12646,430786176810.8427,21510138392.69582
46,2021-10-17,litecoin,ltc,12831025871.315945,12376374041.136227,415749686.93153375
46,2021-10-17,ripple,xrp,53515008800.351616,52963294374.492455,682143677.6687561
46,2021-10-17,solana,sol,47599650302.30947,45592087606.2025,1967554222.7987304
47,2021-10-18,bitcoin,btc,1160650121141.9934,1113158803878.5698,44387728737.27725
47,2021-10-18,bitcoin_cash,bch,0.0,0.0,0.0
47,2021-10-18,cardano,ada,69142581315.2241,69733776828.12721,1061742518.7838131
47,2021-10-18,ethereum,eth,453191180361.09015,437704194782.6852,19433600173.521122
47,2021-10-18,litecoin,ltc,12626547685.461506,12457864829.894934,398041194.475933
47,2021-10-18,ripple,xrp,51215070062.49703,52683377640.373764,935871445.1041694
47,2021-10-18,solana,sol,47919023512.03581,46102912438.16395,2051668354.452024
48,2021-10-19,bitcoin,btc,1173944883529.633,1125902897548.8516,47560214396.997894
48,2021-10-19,bitcoin_cash,bch,0.0,0.0,0.0
48,2021-10-19,cardano,ada,68608888299.15414,69614577047.55232,1143482449.0795612
48,2021-10-19,ethereum,eth,443346920004.58325,441731013429.22186,16713493047.634005
48,2021-10-19,litecoin,ltc,12760817690.062843,12530158709.764242,400949913.49258995
48,2021-10-19,ripple,xrp,51082154781.4788,52434148931.55924,1107827069.0086734
48,2021-10-19,solana,sol,47243856329.811134,46680173139.51787,1623570748.1238487
49,2021-10-20,bitcoin,btc,1217582580302.557,1148153285598.6267,49000163568.028915
49,2021-10-20,bitcoin_cash,bch,0.0,0.0,0.0
49,2021-10-20,cardano,ada,67789450192.070656,69590855716.95451,1184618328.6896508
49,2021-10-20,ethereum,eth,457653555321.406,448170146445.5987,11471209670.381453
49,2021-10-20,litecoin,ltc,12994083695.672173,12693699595.750246,296928736.16390073
49,2021-10-20,ripple,xrp,51167582884.69608,52375899522.31759,1169512104.7536862
49,2021-10-20,solana,sol,46992561227.93839,46875861824.703835,1556023553.8331974
50,2021-10-21,bitcoin,btc,1250376460615.7495,1172011911415.3691,52715673642.15273
50,2021-10-21,bitcoin_cash,bch,0.0,0.0,0.0
50,2021-10-21,cardano,ada,70402677877.701,69620217229.19913,1204529961.29315
50,2021-10-21,ethereum,eth,491589810670.4509,457671885209.00494,15861662310.286106
50,2021-10-21,litecoin,ltc,14288129083.247942,12988285811.320873,611694256.0829136
50,2021-10-21,ripple,xrp,53654051903.943184,52482991341.92626,1257021734.144587
50,2021-10-21,solana,sol,52336972845.39368,47995504563.776,2233404340.383463
51,2021-10-22,bitcoin,btc,1178926819140.818,1185730007040.8315,35268636530.06486
51,2021-10-22,bitcoin_cash,bch,0.0,0.0,0.0
51,2021-10-22,cardano,ada,68887153531.8649,69499957622.1164,1233536447.4733412
51,2021-10-22,ethereum,eth,481528471021.3797,462595922892.7514,17302985941.252728
51,2021-10-22,litecoin,ltc,13574263307.067995,13156169231.372196,583656672.7111651
51,2021-10-22,ripple,xrp,51293226624.23202,52225928454.74708,1294983167.3396828
51,2021-10-22,solana,sol,56745796681.7565,49665959900.9199,3612538401.10069
52,2021-10-23,bitcoin,btc,1151508584004.7793,1183833782508.6106,36901634977.075966
52,2021-10-23,bitcoin_cash,bch,0.0,0.0,0.0
52,2021-10-23,cardano,ada,69515903274.49059,69238063513.42561,933653275.7844507
52,2021-10-23,ethereum,eth,471642481174.7119,464573916867.6783,17453646679.730988
52,2021-10-23,litecoin,ltc,13201586874.505154,13182350601.047651,580544575.4424736
52,2021-10-23,ripple,xrp,51357605672.02348,51897814389.88889,1156266856.2232015
52,2021-10-23,solana,sol,59570438795.92708,51201185670.73888,5150950434.988629
53,2021-10-24,bitcoin,btc,1161166467847.4336,1184879416654.7092,36003083863.209145
53,2021-10-24,bitcoin_cash,bch,0.0,0.0,0.0
53,2021-10-24,cardano,ada,69699385114.50774,69149434229.28758,838445962.3074511
53,2021-10-24,ethereum,eth,493125402509.4343,470296831580.4366,19498925520.386253
53,2021-10-24,litecoin,ltc,13549407672.57393,13284976572.655933,571513957.565145
53,2021-10-24,ripple,xrp,51425869926.66042,51599365979.36157,913384903.8711189
53,2021-10-24,solana,sol,59635176948.85741,52920546620.24571,5725112511.976889
54,2021-10-25,bitcoin,btc,1153315262663.0586,1183831579729.147,36920824310.44334
54,2021-10-25,bitcoin_cash,bch,0.0,0.0,0.0
54,2021-10-25,cardano,ada,68039453319.85252,68991844515.66307,937738309.4672908
54,2021-10-25,ethereum,eth,482164548780.28937,474435884211.75085,18301027702.48015
54,2021-10-25,litecoin,ltc,13113243378.470287,13354504528.800047,503635773.7897325
54,2021-10-25,ripple,xrp,50856627372.07209,51548159880.72944,947914793.1994051
54,2021-10-25,solana,sol,60949072513.08539,54781982191.82422,5942065824.117083
55,2021-10-26,bitcoin,btc,1192131994832.5864,1186429738486.7117,36748652431.56793
55,2021-10-26,bitcoin_cash,bch,0.0,0.0,0.0
55,2021-10-26,cardano,ada,69027525982.03403,69051649898.93164,922469488.064479
55,2021-10-26,ethereum,eth,499491060520.2567,482456475713.9898,14262390156.49767
55,2021-10-26,litecoin,ltc,13495845936.78652,13459508564.046284,430547394.8050585
55,2021-10-26,ripple,xrp,51540864623.922,51613689858.22132,925930878.7729323
55,2021-10-26,solana,sol,63765586638.26856,57142229378.74672,5726187175.36427
56,2021-10-27,bitcoin,btc,1143497865064.6724,1175846207738.4426,36948949181.81724
56,2021-10-27,bitcoin_cash,bch,0.0,0.0,0.0
56,2021-10-27,cardano,ada,68813391261.44438,69197927194.55644,754932611.3733318
56,2021-10-27,ethereum,eth,489450382752.5416,486998879632.7235,9217650459.793236
56,2021-10-27,litecoin,ltc,13657953880.201538,13554347161.836195,381231791.48389417
56,2021-10-27,ripple,xrp,52124585331.5793,51750404493.49036,919715034.3071722
56,2021-10-27,solana,sol,60474514072.54135,59068222642.26142,3625316647.2064915
57,2021-10-28,bitcoin,btc,1105754837660.925,1155185975887.7534,27572553921.00849
57,2021-10-28,bitcoin_cash,bch,0.0,0.0,0.0
57,2021-10-28,cardano,ada,61715577622.51048,67956912872.386375,2803951216.9208345
57,2021-10-28,ethereum,eth,466683206492.3765,483440793321.57,11639162054.335226
57,2021-10-28,litecoin,ltc,12408899504.601624,13285885793.458149,436107776.45779103
57,2021-10-28,ripple,xrp,46866516355.16261,50780756557.95027,1766457118.9284918
57,2021-10-28,solana,sol,55282416869.14356,59489000359.93998,2788092211.087249
58,2021-10-29,bitcoin,btc,1145912030969.1882,1150469577577.5205,25586916914.71156
58,2021-10-29,bitcoin_cash,bch,0.0,0.0,0.0
58,2021-10-29,cardano,ada,64046931994.96556,67265452652.82933,3115783387.097368
58,2021-10-29,ethereum,eth,505970778337.4693,486932551509.5829,14326067042.832794
58,2021-10-29,litecoin,ltc,13093632050.372175,13217224185.358747,420701587.1353013
58,2021-10-29,ripple,xrp,49800059933.16295,50567447030.6547,1784323314.222507
58,2021-10-29,solana,sol,58664473682.87197,59763097074.38505,2558304250.353567
59,2021-10-30,bitcoin,btc,1178047465292.3655,1154260846332.89,27649551618.518642
59,2021-10-30,bitcoin_cash,bch,0.0,0.0,0.0
59,2021-10-30,cardano,ada,64529247718.78263,66553073287.72819,3085410172.993882
59,2021-10-30,ethereum,eth,521746545883.6817,494090275039.43567,17564234929.824028
59,2021-10-30,litecoin,ltc,13555562187.247389,13267792087.179066,439368342.37320316
59,2021-10-30,ripple,xrp,50786029526.88663,50485793295.63514,1754974569.6210096
59,2021-10-30,solana,sol,60296944148.15687,59866883553.27502,2563916206.306819
60,2021-10-31,bitcoin,btc,1166423768409.5984,1155011889270.342,27938285662.97343
60,2021-10-31,bitcoin_cash,bch,0.0,0.0,0.0
60,2021-10-31,cardano,ada,62586219628.0512,65536906789.66297,3047595363.4823456
60,2021-10-31,ethereum,eth,511066583044.3288,496653300830.1348,18673932089.37545
60,2021-10-31,litecoin,ltc,13098186372.894283,13203331901.510546,423996893.32676524
60,2021-10-31,ripple,xrp,50566114767.03765,50362971129.97475,1707665312.4477959
60,2021-10-31,solana,sol,58207049317.824005,59662865320.27025,2641085494.6603622
0,2021-11-01,bitcoin,btc,1159841954948.4832,1155944273882.5454,27981102074.645966
0,2021-11-01,bitcoin_cash,bch,0.0,0.0,0.0
0,2021-11-01,cardano,ada,63182237770.93359,64843018854.10313,2933666328.9959297
0,2021-11-01,ethereum,eth,507889381626.9908,500328276951.09216,17860953069.736515
0,2021-11-01,litecoin,ltc,13222938865.094852,13219002685.314054,422135379.1709467
0,2021-11-01,ripple,xrp,52393229939.57826,50582485782.47563,1872506007.377879
0,2021-11-01,solana,sol,61090424896.04269,59683058517.83557,2653071760.041148
1,2021-11-02,bitcoin,btc,1152831210803.7048,1150329876164.134,23011382045.492912
1,2021-11-02,bitcoin_cash,bch,0.0,0.0,0.0
1,2021-11-02,cardano,ada,62573456803.62033,63921008971.4726,2356851190.710324
1,2021-11-02,ethereum,eth,511441678721.3504,502035508122.67706,18332512861.936897
1,2021-11-02,litecoin,ltc,13524476808.842834,13223092809.893528,425390961.45253897
1,2021-11-02,ripple,xrp,51393344971.35801,50561411546.395065,1860715195.942845
1,2021-11-02,solana,sol,61206174446.06882,59317428204.664185,2119346840.3775554
2,2021-11-03,bitcoin,btc,1186951581189.4705,1156537549896.2478,26463398096.902187
2,2021-11-03,bitcoin_cash,bch,0.0,0.0,0.0
2,2021-11-03,cardano,ada,62928145589.88934,63080259589.821884,951388614.513328
2,2021-11-03,ethereum,eth,539884557845.201,509240390278.7712,22088002260.398296
2,2021-11-03,litecoin,ltc,13749712642.189163,13236201204.46319,442109772.89835083
2,2021-11-03,ripple,xrp,53415011179.1182,50745758096.04347,2091060308.0373359
2,2021-11-03,solana,sol,65196157014.88239,59991948624.99861,3081816193.8274245
3,2021-11-04,bitcoin,btc,1187048124213.9268,1168150876546.6768,16379837326.231579
3,2021-11-04,bitcoin_cash,bch,0.0,0.0,0.0
3,2021-11-04,cardano,ada,66247488607.36172,63727675444.80062,1333278761.027958
3,2021-11-04,ethereum,eth,543311992233.9774,520187359670.4284,15482173937.920145
3,2021-11-04,litecoin,ltc,14216793685.29027,13494471801.704424,404757933.5888506
3,2021-11-04,ripple,xrp,56780580558.89655,52162052982.29118,2365182392.9448814
3,2021-11-04,solana,sol,72820184828.91289,62497344047.82281,5089702962.620924
4,2021-11-05,bitcoin,btc,1157101738112.7314,1169749406138.6116,14256136424.48946
4,2021-11-05,bitcoin_cash,bch,0.0,0.0,0.0
4,2021-11-05,cardano,ada,63622479071.92958,63667039312.93834,1325971208.6040301
4,2021-11-05,ethereum,eth,534623910067.6353,524280664203.30927,14872811142.29491
4,2021-11-05,litecoin,ltc,13929879440.727505,13613935714.61233,389867462.3679514
4,2021-11-05,ripple,xrp,55830878969.167984,53023598558.86333,2457979319.334411
4,2021-11-05,solana,sol,74509034095.48589,64760852678.19623,6444066532.018159
5,2021-11-06,bitcoin,btc,1154530569293.3604,1166389849567.325,14737556453.018145
5,2021-11-06,bitcoin_cash,bch,0.0,0.0,0.0
5,2021-11-06,cardano,ada,63683096755.103096,63546160603.84127,1271729186.739495
5,2021-11-06,ethereum,eth,531116824617.7209,525619275451.02924,15027592625.413399
5,2021-11-06,litecoin,ltc,13782312705.86983,13646328645.844105,393611072.3821054
5,2021-11-06,ripple,xrp,54740175009.61684,53588476484.96764,2307823073.962228
5,2021-11-06,solana,sol,71642292583.50812,66381616740.38926,6559923317.682472
6,2021-11-07,bitcoin,btc,1162489871875.4807,1165827864348.1653,14810870473.172312
6,2021-11-07,bitcoin_cash,bch,0.0,0.0,0.0
6,2021-11-07,cardano,ada,64227934287.937096,63780691269.53925,1215323481.8822272
6,2021-11-07,ethereum,eth,534139628777.6332,528915424841.50134,13782444144.564604
6,2021-11-07,litecoin,ltc,13649344659.096788,13725065543.873034,312444850.85999495
6,2021-11-07,ripple,xrp,54193429674.51924,54106664328.89358,1884496022.8429904
6,2021-11-07,solana,sol,77427308372.12741,69127368033.86118,6590463609.405796
7,2021-11-08,bitcoin,btc,1191631271447.797,1170369195276.6387,17329119065.094288
7,2021-11-08,bitcoin_cash,bch,0.0,0.0,0.0
7,2021-11-08,cardano,ada,64919758787.417885,64028908557.60844,1249674121.474858
7,2021-11-08,ethereum,eth,546469946549.3751,534426934116.1276,11497566389.835054
7,2021-11-08,litecoin,ltc,13890107860.224958,13820375400.320192,222579833.04411685
7,2021-11-08,ripple,xrp,57472702553.16003,54832303273.69098,2082324195.6186767
7,2021-11-08,solana,sol,75738472890.52711,71219946318.7875,5902927646.471997
8,2021-11-09,bitcoin,btc,1278797895528.3608,1188364435951.5896,42786663684.8687
8,2021-11-09,bitcoin_cash,bch,0.0,0.0,0.0
8,2021-11-09,cardano,ada,68502222966.521576,64875875152.30861,1925307229.3506758
8,2021-11-09,ethereum,eth,571665766496.0859,543030375226.80414,13744322926.074905
8,2021-11-09,litecoin,ltc,15826924373.880686,14149296481.039886,761425194.1735449
8,2021-11-09,ripple,xrp,60874912549.54917,56186812927.718285,2511980034.7363396
8,2021-11-09,solana,sol,75445282061.2759,73254104549.53139,4034859887.30046
9,2021-11-10,bitcoin,btc,1268116896159.246,1199959480947.272,52283736807.162926
9,2021-11-10,bitcoin_cash,bch,0.0,0.0,0.0
9,2021-11-10,cardano,ada,73080012864.84605,66326141905.873856,3440740160.84764
9,2021-11-10,ethereum,eth,560964266378.8303,546041762160.1797,15175021154.264055
9,2021-11-10,litecoin,ltc,18292523224.439056,14798269421.3613,1709634923.0169322
9,2021-11-10,ripple,xrp,59453346956.008064,57049432324.41683,2437171729.3135877
9,2021-11-10,solana,sol,72453801809.51566,74290910948.76471,2076285116.0570662
10,2021-11-11,bitcoin,btc,1221681091090.63,1204907047643.9438,52496525453.4722
10,2021-11-11,bitcoin_cash,bch,0.0,0.0,0.0
10,2021-11-11,cardano,ada,66854245720.62231,66412821493.48252,3446067105.369249
10,2021-11-11,ethereum,eth,548699344220.5352,546811383872.5452,15150096136.607445
10,2021-11-11,litecoin,ltc,17755040894.3769,15303733308.373674,2006366398.2632244
10,2021-11-11,ripple,xrp,55649461110.10411,56887843831.7322,2494784508.773472
10,2021-11-11,solana,sol,70391383039.29988,73943939264.53429,2518806478.2232785
11,2021-11-12,bitcoin,btc,1228606858156.692,1215122064793.0808,48444501716.891335
11,2021-11-12,bitcoin_cash,bch,0.0,0.0,0.0
11,2021-11-12,cardano,ada,66929489559.30144,66885251563.10706,3218976929.454671
11,2021-11-12,ethereum,eth,560226056358.6504,550468833342.6902,14803900620.377926
11,2021-11-12,litecoin,ltc,18176554728.431385,15910401206.617086,2158021610.7606854
11,2021-11-12,ripple,xrp,57494245414.409386,57125467609.62383,2456250231.9368196
11,2021-11-12,solana,sol,71231238187.65797,73475682706.27315,2694775252.9191537
12,2021-11-13,bitcoin,btc,1215930166022.9006,1223893435754.4438,40562674838.86188
12,2021-11-13,bitcoin_cash,bch,0.0,0.0,0.0
12,2021-11-13,cardano,ada,65779446170.06089,67184730050.95818,2958380002.4742208
12,2021-11-13,ethereum,eth,552938385233.9376,553586199145.0068,12100313353.396177
12,2021-11-13,litecoin,ltc,17430105280.30532,16431514431.536442,1992576660.4797468
12,2021-11-13,ripple,xrp,56317864715.8241,57350851853.36773,2265906972.80609
12,2021-11-13,solana,sol,69321107450.57858,73144084830.14035,3074094938.2232695
13,2021-11-14,bitcoin,btc,1220299721850.586,1232151985750.8875,30651468498.746758
13,2021-11-14,bitcoin_cash,bch,0.0,0.0,0.0
13,2021-11-14,cardano,ada,65998839351.52305,67437716488.61332,2730316039.019454
13,2021-11-14,ethereum,eth,551228905630.0963,556027524409.6444,8795574169.529762
13,2021-11-14,litecoin,ltc,17802232004.31263,17024784052.281565,1607108511.6174083
13,2021-11-14,ripple,xrp,56293298557.09905,57650833122.3077,1885258129.2503881
13,2021-11-14,solana,sol,72948327032.41917,72504230353.03918,2433337182.9968734
14,2021-11-15,bitcoin,btc,1239021452560.904,1238922011624.1887,24904831061.20539
14,2021-11-15,bitcoin_cash,bch,0.0,0.0,0.0
14,2021-11-15,cardano,ada,65424906569.13299,67509880457.429756,2658401567.224901
14,2021-11-15,ethereum,eth,546963335748.59625,556098008580.9617,8707757032.56695
14,2021-11-15,litecoin,ltc,19274637084.00984,17794002512.822258,1048057819.9502168
14,2021-11-15,ripple,xrp,55951324170.01716,57433493353.28729,1993787577.9653656
14,2021-11-15,solana,sol,72218517508.24437,72001379584.14165,1973916320.619546
15,2021-11-16,bitcoin,btc,1206711952537.9358,1228624019768.4136,20110382875.903893
15,2021-11-16,bitcoin_cash,bch,0.0,0.0,0.0
15,2021-11-16,cardano,ada,64843843866.54438,66987254871.718735,2787281778.736344
15,2021-11-16,ethereum,eth,541673876615.1028,551813452883.6785,6977926734.0192
15,2021-11-16,litecoin,ltc,18244914469.894947,18139429669.395725,590089951.983736
15,2021-11-16,ripple,xrp,55534908930.01491,56670635693.35382,1386766472.707452
15,2021-11-16,solana,sol,72198022029.53314,71537485293.89268,1294210984.6342711
16,2021-11-17,bitcoin,btc,1141910823555.9597,1210594580825.0867,31912984368.886185
16,2021-11-17,bitcoin_cash,bch,0.0,0.0,0.0
16,2021-11-17,cardano,ada,60494621348.90495,65189341798.012856,2199196385.007721
16,2021-11-17,ethereum,eth,501391963927.7868,543303123962.10077,19338036962.870007
16,2021-11-17,litecoin,ltc,15980841934.259468,17809189485.084354,996819126.6005325
16,2021-11-17,ripple,xrp,51599269663.09816,55548624651.50956,1857491027.0908537
16,2021-11-17,solana,sol,66832143637.96159,70734391269.38496,2114859195.2075913
17,2021-11-18,bitcoin,btc,1138136620641.4888,1198659656475.2095,41313395280.0854
17,2021-11-18,bitcoin_cash,bch,0.0,0.0,0.0
17,2021-11-18,cardano,ada,59962823667.2647,64204852933.24748,2792216767.6291647
17,2021-11-18,ethereum,eth,507387229348.5558,537401393266.10364,23312290598.95641
17,2021-11-18,litecoin,ltc,15809799301.208462,17531297828.91744,1252727215.3501248
