,Date,ID,Symbol,market_cap,momentum_market_cap
10,2021-09-11,solana,sol,52325632036.02054,1916321167.137627
11,2021-09-12,bitcoin,btc,849828231595.6722,-166699129.03621182
11,2021-09-12,bitcoin_cash,bch,0.0,0.0
11,2021-09-12,cardano,ada,83644050025.61504,-122788225.04999077
11,2021-09-12,ethereum,eth,383321475836.21576,348531275.967881
11,2021-09-12,litecoin,ltc,11931872713.834728,4874463.301725498
11,2021-09-12,ripple,xrp,50064588773.404015,-948343.3851956538
11,2021-09-12,solana,sol,52220905554.67757,1934344972.0013714
12,2021-09-13,bitcoin,btc,869122611514.091,-228404389.34294015
12,2021-09-13,bitcoin_cash,bch,0.0,0.0
12,2021-09-13,cardano,ada,83567686530.87027,-110705555.77277613
12,2021-09-13,ethereum,eth,402834673220.724,213214462.97737888
12,2021-09-13,litecoin,ltc,12245694193.151337,4877801.028964976
12,2021-09-13,ripple,xrp,52198672027.55827,-668028.4110548368
12,2021-09-13,solana,sol,51473851354.0501,1889935142.3068213
13,2021-09-14,bitcoin,btc,848992511473.5618,-577721673.9960916
13,2021-09-14,bitcoin_cash,bch,0.0,0.0
13,2021-09-14,cardano,ada,77370641706.12778,-211605952.65033534
13,2021-09-14,ethereum,eth,387934440817.1596,39769167.47252725
13,2021-09-14,litecoin,ltc,12026057255.3403,1891755.3057925159
13,2021-09-14,ripple,xrp,49713889918.76721,-7270440.510490498
13,2021-09-14,solana,sol,49653193581.09068,1710150990.139039
14,2021-09-15,bitcoin,btc,886524004596.6061,-557089560.9478182
14,2021-09-15,bitcoin_cash,bch,0.0,0.0
14,2021-09-15,cardano,ada,76881051804.16806,-343076461.1771793
14,2021-09-15,ethereum,eth,402557959131.822,4580231.511697636
14,2021-09-15,litecoin,ltc,12229424489.746922,858154.2832008045
14,2021-09-15,ripple,xrp,51112488081.680565,-16014047.830278471
14,2021-09-15,solana,sol,46493824080.66087,1395822745.3337183
15,2021-09-16,bitcoin,btc,906727769791.0696,-649210123.590881
15,2021-09-16,bitcoin_cash,bch,0.0,0.0
15,2021-09-16,cardano,ada,79647419225.17595,-586130298.4290497
15,2021-09-16,ethereum,eth,421477522819.9356,121.98828883692666
15,2021-09-16,litecoin,ltc,12616239375.27891,169199.07933387763
15,2021-09-16,ripple,xrp,52164873856.70661,-43700035.26914373
15,2021-09-16,solana,sol,46994383928.49487,1096483783.456333
16,2021-09-17,bitcoin,btc,900990520811.9348,-488126125.8613627
16,2021-09-17,bitcoin_cash,bch,0.0,0.0
16,2021-09-17,cardano,ada,77800286104.44485,-596578809.1763154
16,2021-09-17,ethereum,eth,419510540250.7301,-1607774.7349714984
16,2021-09-17,litecoin,ltc,12408614349.618196,7867.187673836847
16,2021-09-17,ripple,xrp,50840881076.693855,-64818716.45988594
16,2021-09-17,solana,sol,45094080634.83586,782402963.7585063
17,2021-09-18,bitcoin,btc,892585184977.8329,-412712326.648286
17,2021-09-18,bitcoin_cash,bch,0.0,0.0
17,2021-09-18,cardano,ada,75633602743.40773,-660999883.1038636
17,2021-09-18,ethereum,eth,401297385415.4547,-48911269.78744218
17,2021-09-18,litecoin,ltc,12067636758.159355,-41783.75905509251
17,2021-09-18,ripple,xrp,49776618499.80079,-114492637.03804378
17,2021-09-18,solana,sol,43906621683.99821,494664464.2139646
18,2021-09-19,bitcoin,btc,907957032341.1344,-250590488.7076279
18,2021-09-19,bitcoin_cash,bch,0.0,0.0
18,2021-09-19,cardano,ada,75942505891.08444,-683847951.8155464
18,2021-09-19,ethereum,eth,403306688199.6298,-261039028.55006027
18,2021-09-19,litecoin,ltc,12126412631.030792,-757938.7234529977
18,2021-09-19,ripple,xrp,50095864483.0054,-176395299.21224424
18,2021-09-19,solana,sol,50565779823.43124,347771969.16718936
19,2021-09-20,bitcoin,btc,891560241243.0585,-382494513.17946064
19,2021-09-20,bitcoin_cash,bch,0.0,0.0
19,2021-09-20,cardano,ada,73534559243.04233,-822659960.9778663
19,2021-09-20,ethereum,eth,392513622186.47833,-960023475.3510126
19,2021-09-20,litecoin,ltc,11755609272.269262,-7108934.356654698
19,2021-09-20,ripple,xrp,48976892028.34062,-309984335.59003526
19,2021-09-20,solana,sol,45589411995.17647,176641112.83732978
20,2021-09-21,bitcoin,btc,805826302811.3501,-1182298791.9392796
20,2021-09-21,bitcoin_cash,bch,0.0,0.0
20,2021-09-21,cardano,ada,66467363740.22289,-990442787.9873091
20,2021-09-21,ethereum,eth,348966852277.93604,-2178487896.716424
20,2021-09-21,litecoin,ltc,10512604962.26462,-33280834.96909344
20,2021-09-21,ripple,xrp,42739802420.452415,-448336836.12285686
20,2021-09-21,solana,sol,39478971644.30225,24350711.95830422
21,2021-09-22,bitcoin,btc,760802031650.6051,-2199704502.166468
21,2021-09-22,bitcoin_cash,bch,0.0,0.0
21,2021-09-22,cardano,ada,63007572370.16917,-1109521397.3965871
21,2021-09-22,ethereum,eth,322261202754.7664,-2877613541.3249393
21,2021-09-22,litecoin,ltc,9778752348.494122,-74950370.81757526
21,2021-09-22,ripple,xrp,40536055692.84123,-564716564.4666014
21,2021-09-22,solana,sol,36248052948.59296,-379238.90051575133
22,2021-09-23,bitcoin,btc,820460824050.9529,-2510043509.609084
22,2021-09-23,bitcoin_cash,bch,0.0,0.0
22,2021-09-23,cardano,ada,71610128886.36876,-993998262.5922437
22,2021-09-23,ethereum,eth,359840797180.9415,-3029246662.511846
22,2021-09-23,litecoin,ltc,10731293840.46711,-110205361.5763887
22,2021-09-23,ripple,xrp,46525234505.14472,-540383591.4562452
22,2021-09-23,solana,sol,44125796474.8162,-19764813.54560681
23,2021-09-24,bitcoin,btc,846615719473.8734,-2174463478.1813836
23,2021-09-24,bitcoin_cash,bch,0.0,0.0
23,2021-09-24,cardano,ada,74492626868.77536,-783633218.1110418
23,2021-09-24,ethereum,eth,371681653192.37537,-2545134127.6219306
23,2021-09-24,litecoin,ltc,10972485278.468178,-98808515.35961333
23,2021-09-24,ripple,xrp,46670917777.496605,-464051023.42936677
23,2021-09-24,solana,sol,44686382478.55573,-55855065.047468476
24,2021-09-25,bitcoin,btc,809772498812.6799,-2164002122.658156
24,2021-09-25,bitcoin_cash,bch,0.0,0.0
24,2021-09-25,cardano,ada,74002539819.03792,-616535157.4274393
24,2021-09-25,ethereum,eth,349627373001.0197,-2380562119.2033596
24,2021-09-25,litecoin,ltc,10200662930.252695,-94418530.64986047
24,2021-09-25,ripple,xrp,44406741436.03866,-438396861.06262285
24,2021-09-25,solana,sol,41548029058.16029,-193772989.90655303
25,2021-09-26,bitcoin,btc,808279417023.3408,-1703265644.1544063
25,2021-09-26,bitcoin_cash,bch,0.0,0.0
25,2021-09-26,cardano,ada,74201342932.3685,-421797088.6255577
25,2021-09-26,ethereum,eth,347010586155.9232,-2049850932.0347202
25,2021-09-26,litecoin,ltc,10132388187.20556,-78066212.96213566
25,2021-09-26,ripple,xrp,44234883872.33624,-369463323.0790599
25,2021-09-26,solana,sol,40572796552.98121,-460609944.55539733
26,2021-09-27,bitcoin,btc,825341135635.7169,-889360842.1422689
26,2021-09-27,bitcoin_cash,bch,0.0,0.0
26,2021-09-27,cardano,ada,72357770423.4004,-289394244.84673214
26,2021-09-27,ethereum,eth,359680654321.7558,-1464656273.7659063
26,2021-09-27,litecoin,ltc,10219843342.92489,-63292408.51717127
26,2021-09-27,ripple,xrp,44610627727.60149,-284489157.8104727
26,2021-09-27,solana,sol,40356234736.375404,-592184150.2631787
27,2021-09-28,bitcoin,btc,794889951096.439,-1170995558.8474622
27,2021-09-28,bitcoin_cash,bch,0.0,0.0
27,2021-09-28,cardano,ada,68586122051.51538,-322710528.71864945
27,2021-09-28,ethereum,eth,346015184170.8788,-1678122050.0307872
27,2021-09-28,litecoin,ltc,9748921903.219854,-84416694.81335495
27,2021-09-28,ripple,xrp,43056599715.41218,-297595263.32603675
27,2021-09-28,solana,sol,40533909717.20195,-613747020.6055431
28,2021-09-29,bitcoin,btc,775534111089.4891,-1804767617.0116577
28,2021-09-29,bitcoin_cash,bch,0.0,0.0
28,2021-09-29,cardano,ada,65557023880.654594,-382058093.15090144
28,2021-09-29,ethereum,eth,330646942649.06793,-1852457389.8050327
28,2021-09-29,litecoin,ltc,9372475961.870188,-105804603.97442836
28,2021-09-29,ripple,xrp,42026727617.622604,-325721517.3225549
28,2021-09-29,solana,sol,39030320223.35616,-562238630.6408784
29,2021-09-30,bitcoin,btc,782626384092.2843,-2192693163.0548153
29,2021-09-30,bitcoin_cash,bch,0.0,0.0
29,2021-09-30,cardano,ada,65835114804.1442,-407449839.62281585
29,2021-09-30,ethereum,eth,335476370747.3378,-2016840171.448738
29,2021-09-30,litecoin,ltc,9681357897.310526,-118089327.21825603
29,2021-09-30,ripple,xrp,43276000832.10583,-332799581.2823549
29,2021-09-30,solana,sol,40196990252.30242,-471468428.50280076
30,2021-10-01,bitcoin,btc,827840965059.6127,-2419957225.06551
30,2021-10-01,bitcoin_cash,bch,0.0,0.0
30,2021-10-01,cardano,ada,67871265795.13519,-477098291.2607903
30,2021-10-01,ethereum,eth,355017980604.5097,-2320372763.540228
30,2021-10-01,litecoin,ltc,10228958668.177526,-127200436.62921943
30,2021-10-01,ripple,xrp,44546255848.78191,-342303207.8635023
30,2021-10-01,solana,sol,42018890336.78696,-361865646.70501906
31,2021-10-02,bitcoin,btc,906929641888.8243,-1100060484.0997355
31,2021-10-02,bitcoin_cash,bch,0.0,0.0
31,2021-10-02,cardano,ada,71980741780.63368,-313606906.4382865
31,2021-10-02,ethereum,eth,388950236002.1381,-1642379102.4675126
31,2021-10-02,litecoin,ltc,11077015406.904276,-100175966.92496483
31,2021-10-02,ripple,xrp,48635128492.83734,-218596239.40532026
31,2021-10-02,solana,sol,47883980396.73367,-137858801.01724115
32,2021-10-03,bitcoin,btc,900582483713.1118,-372864127.002642
32,2021-10-03,bitcoin_cash,bch,0.0,0.0
32,2021-10-03,cardano,ada,72017933348.18193,-170795039.7603433
32,2021-10-03,ethereum,eth,399455864987.66345,-711394153.630042
32,2021-10-03,litecoin,ltc,11659851024.782587,-55341801.58575631
32,2021-10-03,ripple,xrp,48624896672.828384,-101420237.51077779
32,2021-10-03,solana,sol,50355827427.96756,-15734243.149627114
33,2021-10-04,bitcoin,btc,910331395887.4816,-102123855.46938224
33,2021-10-04,bitcoin_cash,bch,0.0,0.0
33,2021-10-04,cardano,ada,72529381282.70782,-100795066.82585663
33,2021-10-04,ethereum,eth,403971441903.5559,-271732960.25292486
33,2021-10-04,litecoin,ltc,11749810607.616468,-25955759.343482386
33,2021-10-04,ripple,xrp,49365458816.466354,-40090735.27684196
33,2021-10-04,solana,sol,51567116629.13389,1389.2608279529938
34,2021-10-05,bitcoin,btc,927812140868.0522,-185726.7847481737
34,2021-10-05,bitcoin_cash,bch,0.0,0.0
34,2021-10-05,cardano,ada,70582726654.44083,-66715622.81874786
34,2021-10-05,ethereum,eth,400955543856.1877,-47243458.96811361
34,2021-10-05,litecoin,ltc,11506766114.666618,-9553022.85198371
34,2021-10-05,ripple,xrp,48793771729.00825,-8106962.55181518
34,2021-10-05,solana,sol,50072719494.08351,4815023.049315362
35,2021-10-06,bitcoin,btc,973040988102.9114,134215909.27692218
35,2021-10-06,bitcoin_cash,bch,0.0,0.0
35,2021-10-06,cardano,ada,71779849396.20284,-19039296.62170749
35,2021-10-06,ethereum,eth,415494260964.53455,866303.7113765369
35,2021-10-06,litecoin,ltc,11959486591.453056,-502749.92010010156
35,2021-10-06,ripple,xrp,50742040289.27556,7242.1991127298625
35,2021-10-06,solana,sol,49008643389.98899,29000690.148126975
36,2021-10-07,bitcoin,btc,1044675252844.3665,1330634000.5188675
36,2021-10-07,bitcoin_cash,bch,0.0,0.0
36,2021-10-07,cardano,ada,70967214662.64716,-3090835.3240341228
36,2021-10-07,ethereum,eth,423560000564.3804,197872961.8398841
36,2021-10-07,litecoin,ltc,12309753394.568789,341095.46805146
36,2021-10-07,ripple,xrp,50510105397.084496,9558345.023323907
36,2021-10-07,solana,sol,46002942256.33727,45216178.93726322
37,2021-10-08,bitcoin,btc,1015246512238.866,3409650205.728895
37,2021-10-08,bitcoin_cash,bch,0.0,0.0
37,2021-10-08,cardano,ada,72987443161.14131,-12.901394467059804
37,2021-10-08,ethereum,eth,423610266229.8694,841575468.9068775
37,2021-10-08,litecoin,ltc,12301131244.813486,7902450.013890833
37,2021-10-08,ripple,xrp,50032615318.54273,50276461.20405763
37,2021-10-08,solana,sol,46145608847.85937,56277813.15522489
38,2021-10-09,bitcoin,btc,1016650501581.1074,6816385406.060216
38,2021-10-09,bitcoin_cash,bch,0.0,0.0
38,2021-10-09,cardano,ada,71588795681.69351,2420800.0262194425
38,2021-10-09,ethereum,eth,419918377734.5956,2094602445.8568087
38,2021-10-09,litecoin,ltc,12090218245.97475,33280841.732441273
38,2021-10-09,ripple,xrp,49574670484.36498,146328580.62225106
38,2021-10-09,solana,sol,47345863609.85284,183085580.1372298
39,2021-10-10,bitcoin,btc,1038524699061.4408,10875147538.893288
39,2021-10-10,bitcoin_cash,bch,0.0,0.0
39,2021-10-10,cardano,ada,72764350708.77914,15778904.418866144
39,2021-10-10,ethereum,eth,421836191767.0316,3629399531.4983115
39,2021-10-10,litecoin,ltc,12367375432.497158,77585624.34595422
39,2021-10-10,ripple,xrp,54500306202.6913,342774748.0329579
39,2021-10-10,solana,sol,47177850270.14671,268108927.86335292
40,2021-10-11,bitcoin,btc,1030788036761.6326,12276585631.849596
40,2021-10-11,bitcoin_cash,bch,0.0,0.0
40,2021-10-11,cardano,ada,70297930939.29306,3595190.9664438865
40,2021-10-11,ethereum,eth,404765054558.1925,3594695451.9480906
40,2021-10-11,litecoin,ltc,12056112164.150536,91134646.29203027
40,2021-10-11,ripple,xrp,53174487201.32791,377228018.13567936
40,2021-10-11,solana,sol,44343249688.30569,183661824.77851704
41,2021-10-12,bitcoin,btc,1084736227837.6608,13026848933.335253
41,2021-10-12,bitcoin_cash,bch,0.0,0.0
41,2021-10-12,cardano,ada,69443286763.17834,-396338.6351061556
41,2021-10-12,ethereum,eth,415159189478.8265,3158328388.2737193
41,2021-10-12,litecoin,ltc,12254760530.977692,89250163.62396806
41,2021-10-12,ripple,xrp,52826755743.18047,353807609.96369183
41,2021-10-12,solana,sol,43203031420.33364,71071848.5282876
42,2021-10-13,bitcoin,btc,1061829863954.132,14267731022.364548
42,2021-10-13,bitcoin_cash,bch,0.0,0.0
42,2021-10-13,cardano,ada,67955499506.25527,-2401678.7359508453
42,2021-10-13,ethereum,eth,412579624206.7684,3216064595.584076
42,2021-10-13,litecoin,ltc,11849297493.770144,95696876.29724236
42,2021-10-13,ripple,xrp,51575328749.387634,409813173.0015245
42,2021-10-13,solana,sol,45622740431.63671,71631689.7059658
43,2021-10-14,bitcoin,btc,1083366079898.5511,16163229793.17202
43,2021-10-14,bitcoin_cash,bch,0.0,0.0
43,2021-10-14,cardano,ada,70197147291.9888,-165070.58911354377
43,2021-10-14,ethereum,eth,425077639326.6074,3730136910.957777
43,2021-10-14,litecoin,ltc,12226025574.253551,115247670.54867743
43,2021-10-14,ripple,xrp,52904409166.68246,489483981.88335484
43,2021-10-14,solana,sol,44499473671.88846,65823002.77029798
44,2021-10-15,bitcoin,btc,1082900149762.5826,16542066574.110214
44,2021-10-15,bitcoin_cash,bch,0.0,0.0
44,2021-10-15,cardano,ada,69728970781.44403,3674.8988554792486
44,2021-10-15,ethereum,eth,447060207235.15424,3975354411.235995
44,2021-10-15,litecoin,ltc,12399079366.708729,115043502.55518784
44,2021-10-15,ripple,xrp,53092666834.4863,496698493.7792538
44,2021-10-15,solana,sol,45052609321.74922,39945244.222409025
45,2021-10-16,bitcoin,btc,1164782155730.3254,17669262560.0105
45,2021-10-16,bitcoin_cash,bch,0.0,0.0
45,2021-10-16,cardano,ada,71349162035.326,3728552.413517658
45,2021-10-16,ethereum,eth,457796523350.2234,4161192664.024582
45,2021-10-16,litecoin,ltc,13018317286.77698,120260646.94662832
45,2021-10-16,ripple,xrp,53654404126.03082,492650610.357607
45,2021-10-16,solana,sol,48823858407.19429,33657542.76396117
46,2021-10-17,bitcoin,btc,1153847028824.7434,18422945668.452965
46,2021-10-17,bitcoin_cash,bch,0.0,0.0
46,2021-10-17,cardano,ada,70319790103.4739,10793580.787169954
46,2021-10-17,ethereum,eth,453064999520.12646,4343501592.419482
46,2021-10-17,litecoin,ltc,12831025871.315945,118527394.88962959
46,2021-10-17,ripple,xrp,53515008800.351616,473732566.8068506
46,2021-10-17,solana,sol,47599650302.30947,18123546.463770624
47,2021-10-18,bitcoin,btc,1160650121141.9934,18065280775.385212
47,2021-10-18,bitcoin_cash,bch,0.0,0.0
47,2021-10-18,cardano,ada,69142581315.2241,2799014.205347887
47,2021-10-18,ethereum,eth,453191180361.09015,4102589690.7487817
47,2021-10-18,litecoin,ltc,12626547685.461506,100459292.21086226
47,2021-10-18,ripple,xrp,51215070062.49703,355458183.81809807
47,2021-10-18,solana,sol,47919023512.03581,7338721.784250289
48,2021-10-19,bitcoin,btc,1173944883529.633,17132911404.602158
48,2021-10-19,bitcoin_cash,bch,0.0,0.0
48,2021-10-19,cardano,ada,68608888299.15414,-181496.88788455134
48,2021-10-19,ethereum,eth,443346920004.58325,3383020534.296577
48,2021-10-19,litecoin,ltc,12760817690.062843,81126295.5079046
48,2021-10-19,ripple,xrp,51082154781.4788,231576023.89344254
48,2021-10-19,solana,sol,47243856329.811134,166100.6989382145
49,2021-10-20,bitcoin,btc,1217582580302.557,16564303092.324259
49,2021-10-20,bitcoin_cash,bch,0.0,0.0
49,2021-10-20,cardano,ada,67789450192.070656,-31981932.201403823
49,2021-10-20,ethereum,eth,457653555321.406,2995594796.921042
49,2021-10-20,litecoin,ltc,12994083695.672173,69371733.53064919
49,2021-10-20,ripple,xrp,51167582884.69608,132858088.45796123
49,2021-10-20,solana,sol,46992561227.93839,-1417081.1441173442
50,2021-10-21,bitcoin,btc,1250376460615.7495,16361264760.483667
50,2021-10-21,bitcoin_cash,bch,0.0,0.0
50,2021-10-21,cardano,ada,70402677877.701,-84575036.90407607
50,2021-10-21,ethereum,eth,491589810670.4509,2988363323.337789
50,2021-10-21,litecoin,ltc,14288129083.247942,69357014.03036438
50,2021-10-21,ripple,xrp,53654051903.943184,95527464.73012188
50,2021-10-21,solana,sol,52336972845.39368,-1473843.2209989862
51,2021-10-22,bitcoin,btc,1178926819140.818,15363232697.72811
51,2021-10-22,bitcoin_cash,bch,0.0,0.0
51,2021-10-22,cardano,ada,68887153531.8649,-88039517.89291453
51,2021-10-22,ethereum,eth,481528471021.3797,3122872528.4135838
51,2021-10-22,litecoin,ltc,13574263307.067995,68041899.60943097
51,2021-10-22,ripple,xrp,51293226624.23202,52277475.40294768
51,2021-10-22,solana,sol,56745796681.7565,1562825.104232135
52,2021-10-23,bitcoin,btc,1151508584004.7793,13091642087.449768
52,2021-10-23,bitcoin_cash,bch,0.0,0.0
52,2021-10-23,cardano,ada,69515903274.49059,-76171016.00142384
52,2021-10-23,ethereum,eth,471642481174.7119,3166416188.9025235
52,2021-10-23,litecoin,ltc,13201586874.505154,66114179.975526035
52,2021-10-23,ripple,xrp,51357605672.02348,21528329.128994457
52,2021-10-23,solana,sol,59570438795.92708,46918327.45928478
53,2021-10-24,bitcoin,btc,1161166467847.4336,10950681439.55649
53,2021-10-24,bitcoin_cash,bch,0.0,0.0
53,2021-10-24,cardano,ada,69699385114.50774,-52819646.47491226
53,2021-10-24,ethereum,eth,493125402509.4343,3481546600.368636
53,2021-10-24,litecoin,ltc,13549407672.57393,69179018.26609436
53,2021-10-24,ripple,xrp,51425869926.66042,6746028.5972929085
53,2021-10-24,solana,sol,59635176948.85741,185327918.63287628
54,2021-10-25,bitcoin,btc,1153315262663.0586,8616502699.704351
54,2021-10-25,bitcoin_cash,bch,0.0,0.0
54,2021-10-25,cardano,ada,68039453319.85252,-76477934.05401261
54,2021-10-25,ethereum,eth,482164548780.28937,3441405181.7256775
54,2021-10-25,litecoin,ltc,13113243378.470287,56635412.12786322
54,2021-10-25,ripple,xrp,50856627372.07209,71689.37172604226
54,2021-10-25,solana,sol,60949072513.08539,378791242.65458304
55,2021-10-26,bitcoin,btc,1192131994832.5864,7526205100.496896
55,2021-10-26,bitcoin_cash,bch,0.0,0.0
55,2021-10-26,cardano,ada,69027525982.03403,-64723163.1666789
55,2021-10-26,ethereum,eth,499491060520.2567,3824433357.9315314
55,2021-10-26,litecoin,ltc,13495845936.78652,56661622.36924987
55,2021-10-26,ripple,xrp,51540864623.922,-9269.087691193548
55,2021-10-26,solana,sol,63765586638.26856,608553504.4728218
56,2021-10-27,bitcoin,btc,1143497865064.6724,6124275865.848881
56,2021-10-27,bitcoin_cash,bch,0.0,0.0
56,2021-10-27,cardano,ada,68813391261.44438,-64467333.443923645
56,2021-10-27,ethereum,eth,489450382752.5416,4098719857.553661
56,2021-10-27,litecoin,ltc,13657953880.201538,64096067.157856934
56,2021-10-27,ripple,xrp,52124585331.5793,-445647.72616589157
56,2021-10-27,solana,sol,60474514072.54135,723378702.798851
57,2021-10-28,bitcoin,btc,1105754837660.925,3412440618.3085065
57,2021-10-28,bitcoin_cash,bch,0.0,0.0
57,2021-10-28,cardano,ada,61715577622.51048,-82852837.83769187
57,2021-10-28,ethereum,eth,466683206492.3765,3645678018.140742
57,2021-10-28,litecoin,ltc,12408899504.601624,38936676.5316042
57,2021-10-28,ripple,xrp,46866516355.16261,-28590479.86090735
57,2021-10-28,solana,sol,55282416869.14356,708712210.2384776
58,2021-10-29,bitcoin,btc,1145912030969.1882,2009600288.1250381
58,2021-10-29,bitcoin_cash,bch,0.0,0.0
58,2021-10-29,cardano,ada,64046931994.96556,-109322432.63392194
58,2021-10-29,ethereum,eth,505970778337.4693,3880797413.9622936
58,2021-10-29,litecoin,ltc,13093632050.372175,29951690.763802074
58,2021-10-29,ripple,xrp,49800059933.16295,-97023417.80539033
58,2021-10-29,solana,sol,58664473682.87197,780990989.383154
59,2021-10-30,bitcoin,btc,1178047465292.3655,1353481250.9197803
59,2021-10-30,bitcoin_cash,bch,0.0,0.0
59,2021-10-30,cardano,ada,64529247718.78263,-110055975.64440398
59,2021-10-30,ethereum,eth,521746545883.6817,4228431041.314177
59,2021-10-30,litecoin,ltc,13555562187.247389,31239486.268545736
59,2021-10-30,ripple,xrp,50786029526.88663,-72611074.71617074
59,2021-10-30,solana,sol,60296944148.15687,857707057.1472217
60,2021-10-31,bitcoin,btc,1166423768409.5984,603509044.1234998
60,2021-10-31,bitcoin_cash,bch,0.0,0.0
60,2021-10-31,cardano,ada,62586219628.0512,-155123931.40203485
60,2021-10-31,ethereum,eth,511066583044.3288,3974496940.3971615
60,2021-10-31,litecoin,ltc,13098186372.894283,20174782.150266506
60,2021-10-31,ripple,xrp,50566114767.03765,-65641404.60470544
60,2021-10-31,solana,sol,58207049317.824005,787276951.3258982
0,2021-11-01,bitcoin,btc,1159841954948.4832,264539001.0919812
0,2021-11-01,bitcoin_cash,bch,0.0,0.0
0,2021-11-01,cardano,ada,63182237770.93359,-207409931.23535627
0,2021-11-01,ethereum,eth,507889381626.9908,3644637102.8189836
0,2021-11-01,litecoin,ltc,13222938865.094852,13710926.553446632
0,2021-11-01,ripple,xrp,52393229939.57826,-35451665.74573614
0,2021-11-01,solana,sol,61090424896.04269,733378171.5623791
1,2021-11-02,bitcoin,btc,1152831210803.7048,22225889.005020496
1,2021-11-02,bitcoin_cash,bch,0.0,0.0
1,2021-11-02,cardano,ada,62573456803.62033,-304631612.250201
1,2021-11-02,ethereum,eth,511441678721.3504,3251542997.645117
1,2021-11-02,litecoin,ltc,13524476808.842834,7673702.655266143
1,2021-11-02,ripple,xrp,51393344971.35801,-36752489.50269088
1,2021-11-02,solana,sol,61206174446.06882,692813100.1675981
2,2021-11-03,bitcoin,btc,1186951581189.4705,220512.12765643344
2,2021-11-03,bitcoin_cash,bch,0.0,0.0
2,2021-11-03,cardano,ada,62928145589.88934,-334838365.1577084
2,2021-11-03,ethereum,eth,539884557845.201,3271360096.022236
2,2021-11-03,litecoin,ltc,13749712642.189163,5449756.297969123
2,2021-11-03,ripple,xrp,53415011179.1182,-9460276.124616673
2,2021-11-03,solana,sol,65196157014.88239,678056219.1104704
3,2021-11-04,bitcoin,btc,1187048124213.9268,-16919351.938428868
3,2021-11-04,bitcoin_cash,bch,0.0,0.0
3,2021-11-04,cardano,ada,66247488607.36172,-287039951.22427577
3,2021-11-04,ethereum,eth,543311992233.9774,3514589290.6959167
3,2021-11-04,litecoin,ltc,14216793685.29027,6028681.510587924
3,2021-11-04,ripple,xrp,56780580558.89655,12973.98728345034
3,2021-11-04,solana,sol,72820184828.91289,724897155.4184104
4,2021-11-05,bitcoin,btc,1157101738112.7314,-38883649.80447299
4,2021-11-05,bitcoin_cash,bch,0.0,0.0
4,2021-11-05,cardano,ada,63622479071.92958,-261949781.92934233
4,2021-11-05,ethereum,eth,534623910067.6353,3717321161.661977
4,2021-11-05,litecoin,ltc,13929879440.727505,8258499.621250153
4,2021-11-05,ripple,xrp,55830878969.167984,7819516.909728071
4,2021-11-05,solana,sol,74509034095.48589,826023019.8562452
5,2021-11-06,bitcoin,btc,1154530569293.3604,-116844852.13908471
5,2021-11-06,bitcoin_cash,bch,0.0,0.0
5,2021-11-06,cardano,ada,63683096755.103096,-240369798.58352053
5,2021-11-06,ethereum,eth,531116824617.7209,3608435612.7693605
5,2021-11-06,litecoin,ltc,13782312705.86983,7313894.477410765
5,2021-11-06,ripple,xrp,54740175009.61684,34607401.136926435
5,2021-11-06,solana,sol,71642292583.50812,841526196.767733
6,2021-11-07,bitcoin,btc,1162489871875.4807,-179733613.82634598
6,2021-11-07,bitcoin_cash,bch,0.0,0.0
6,2021-11-07,cardano,ada,64227934287.937096,-218095421.93701813
6,2021-11-07,ethereum,eth,534139628777.6332,3418197818.4516187
6,2021-11-07,litecoin,ltc,13649344659.096788,3858160.5814118492
6,2021-11-07,ripple,xrp,54193429674.51924,47505387.10592595
6,2021-11-07,solana,sol,77427308372.12741,895909078.3299326
7,2021-11-08,bitcoin,btc,1191631271447.797,-76022840.027764
7,2021-11-08,bitcoin_cash,bch,0.0,0.0
7,2021-11-08,cardano,ada,64919758787.417885,-183748838.40028682
7,2021-11-08,ethereum,eth,546469946549.3751,3206894640.2287006
7,2021-11-08,litecoin,ltc,13890107860.224958,2550860.9920058134
7,2021-11-08,ripple,xrp,57472702553.16003,86863774.7202476
7,2021-11-08,solana,sol,75738472890.52711,884450530.7034537
8,2021-11-09,bitcoin,btc,1278797895528.3608,28956662.627429675
8,2021-11-09,bitcoin_cash,bch,0.0,0.0
8,2021-11-09,cardano,ada,68502222966.521576,-93222470.503789
8,2021-11-09,ethereum,eth,571665766496.0859,3318294954.7553563
8,2021-11-09,litecoin,ltc,15826924373.880686,9526577.285760997
8,2021-11-09,ripple,xrp,60874912549.54917,156539945.335674
8,2021-11-09,solana,sol,75445282061.2759,829732702.4050112
9,2021-11-10,bitcoin,btc,1268116896159.246,1071213713.8117062
9,2021-11-10,bitcoin_cash,bch,0.0,0.0
9,2021-11-10,cardano,ada,73080012864.84605,-4335426.6797053125
9,2021-11-10,ethereum,eth,560964266378.8303,3856057447.3064117
9,2021-11-10,litecoin,ltc,18292523224.439056,46261213.33305717
9,2021-11-10,ripple,xrp,59453346956.008064,283073469.8158407
9,2021-11-10,solana,sol,72453801809.51566,751829926.5232652
10,2021-11-11,bitcoin,btc,1221681091090.63,1770490260.769757
10,2021-11-11,bitcoin_cash,bch,0.0,0.0
10,2021-11-11,cardano,ada,66854245720.62231,-445216.2251010289
10,2021-11-11,ethereum,eth,548699344220.5352,3776635918.991159
